Product Number,Manufacturer,,Machine Type:,Machine Subcategory:,,Machine Title:,Machine Code:,,,,Listing Description:,,,,,Max Cut Size:,,Feature 1:,Feature 2:,Standard Features:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,Waytrain,,Bandsaws,Automatic Horizontal Bandsaw,Prosaw LX330AE,Waytrain LX330AE,LX330AE,Waytrain LX330AE Automatic Horizontal Bandsaw,  ,"Waytrain LX330AE, Waytrain LX330AE, Waytrain LX330AE, Waytrain LX330AE, Waytrain LX330AE, Waytrain LX330AE, LX330AE, LX330AE, LX330AE, LX330AE, LX330AE, LX330AE, LX330AE, LX330AE, LX330AE, LX330AE, LX330AE, LX330AE, LX330AE, LX-330AE, LX-330AE, LX-330AE, LX-330AE, LX-330AE, LX-330-AE, LX-330-AE, LX-330-AE, LX-330-AE, LX 330AE, LX 330AE, LX 330AE, LX 330AE, LX 330 AE, LX 330 AE, LX 330 AE",  A high specification pivot action automatic bandsaw with many standard features often optional extras on others of its type.,  A high specification pivot action automatic bandsaw with many standard features often optional extras on others of its type.,,,"Heavy Duty Automatic Bandsaw for solid bar, bundles and general sawing.",330,0,,,,,<ul><li>Vice feed automatic with encoder for precision length set</li><li>Twin hydraulic vices clamp both sides of material</li><li>Simple input of component length and number of pieces via touch screen</li><li>Steplessly variable blade speed&nbsp;17 ~ 67m/mm</li><li>Hydraulic blade tension control for optimum blade life.</li><li>Variable downfeed control.</li></ul>,"<p>1.PRECISE CUT OFF LENGTH SETTING:</p><p>The touch sensitive control screen located at the operator&#39;s station provides easy selection of precise bar length requirement. The readout is calibrated in 0.10mm or 0.01ins increments&nbsp;</p><p>2.AUTO HEAD-ELEVATION AND QUICK APPROACH:</p><p>Raising the blade higher than necessary to clear the work for the next cut wastes time. Head elevation is controlled automatically and no longer requires the operator&#39;s attention. A control device that senses the size of the work-piece, permits the saw head&nbsp;<br />to raise just high enough so the blade clears<br />the work. This reduces index cycling time significantly.</p><p>3.INFINITELY VARIABLE BLADE SPEED:</p><p>The Blade speed is set and adjusted by acting on the touch sensitive control screen. Simply select the speed you require, it is set automatically via the frequency inverter.</p><p>4.NC CONTROL:&nbsp;</p><p>It&rsquo;s easy to program multiple lengths and quantities on the user friendly touch screen, if lengths above 400mm (16ins) are required, just enter the length you need, and the machine will calculate the number of feeds&nbsp;<br />required.</p><p>5.QUICK-ADJUSTING CARBIDE SAW-BAND GUIDES:&nbsp;</p><p>For the replacement of the saw blade or the repositioning of the guide arms. Two thumb screws are incorporated in the saw guides to allow these operations to be carried out quickly and efficiently.&nbsp;</p><p>6.IDLE WHEEL MOTION DETECTOR:&nbsp;</p><p>This device not only can protect the saw blade from damage if the blade overloads during cutting, but will also shut off the machine if the blade should break.</p><p>7.HYDRAULIC BAND TENSION CONTROL: &nbsp;</p><p>When a blade is fitted the correct tension is applied hydraulically and during operation of the saw the correct tension is automatically maintained. The tension is reduced when the saw is shut-off. This procedure greatly increases blade life.</p><p>8.QUICK-ACTION HYDRAULIC TWIN-VICE (SPLIT VICE) 3-JAW CLAMPING:&nbsp;</p><p>Materials are firmly clamped on both sides of the saw blade by twin vices. Operating a single switch provides manual or automatic clamping and unclamping materials. These unique twin vices allow automatic bar feed and cutting to within as little as 50mm of bar end and also reduces burrs on the cut component</p><p>9.UNIQUE TWO-WAY VICE JAW:&nbsp;</p><p>Both vice jaws on the rear carriage are open and closed simultaneously, unlike the traditional method which only opens one vice. This feature is designed to handle stock material that may not be completely straight.</p><p>10.AUTOMATIC CHIP CONVEYOR:&nbsp;</p><p>A power driven brush keeps the saw blade free of chips while a rotating screw propels the swarf up a chute and out of the machine</p><p>OPTIONS:</p><ul><li>Delivery to your works (unloading not included)&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; &nbsp;</li><li>Conveyors &amp; magazine feed systems&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; &nbsp;</li><li>Commissioning and operator instruction (see terms)&nbsp;&nbsp; &nbsp;</li><li>Vice pressure reduction&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; &nbsp;</li><li>Hydraulic top clamps&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; &nbsp;</li><li>Blades &amp; Service contracts</li></ul>",,Y,Y,Y,,Y,,NULL,,,,,,NULL,NULL,,Y,Y,,Y,NULL,N,4,30/07/2019 13:00,06/12/2018 14:41,N,N,N,N,N,N,N,N,Y
237,Waytrain,,Bandsaws,Automatic Horizontal Bandsaw,Prosaw LX250AE,Waytrain LX250AE,LX250AE,Waytrain LX250AE Automatic Horizontal Bandsaw,  ,"Waytrain LX250AE, Waytrain LX250AE, Waytrain LX250AE, Waytrain LX250AE, Waytrain LX250AE, Waytrain LX250AE, LX250AE, LX250AE, LX250AE, LX250AE, LX250AE, LX250AE, LX250AE, LX250AE, LX250AE, LX-250AE, LX-250AE, LX-250AE, LX-250AE, LX-250AE, LX-250-AE, LX-250-AE, LX-250-AE, LX-250-AE, LX 250AE, LX 250AE, LX 250AE, LX 250AE, LX 250 AE, LX 250 AE, LX 250 AE, LX 250 AE, LX 250 AE", A high specification pivot action automatic bandsaw with many standard features often optional extras on others of its type., A high specification pivot action automatic bandsaw with many standard features often optional extras on others of its type.,,,"Heavy Duty Automatic Bandsaw for solid bar, bundles & general sawing",250,0,,,,,<ul><li>Vice feed automatic with encoder for precision length set</li><li>Twin hydraulic vices clamp both sides of material</li><li>Simple input of component length and number of pieces via touch screen</li><li>Steplessly variable blade speed&nbsp;17 ~ 67m/mm</li><li>Hydraulic blade tension control for optimum blade life.</li><li>Variable downfeed control.</li></ul>,"<p>1.PRECISE CUT OFF LENGTH SETTING:</p><p>The touch sensitive control screen located at the operator&#39;s station provides easy selection of precise bar length requirement. The readout is calibrated in 0.10mm or 0.01ins increments&nbsp;</p><p>2.AUTO HEAD-ELEVATION AND QUICK APPROACH:</p><p>Raising the blade higher than necessary to clear the work for the next cut wastes time. Head elevation is controlled automatically and no longer requires the operator&#39;s attention. A control device that senses the size of the work-piece, permits the saw head&nbsp;<br />to raise just high enough so the blade clears<br />the work. This reduces index cycling time significantly.</p><p>3.INFINITELY VARIABLE BLADE SPEED:</p><p>The Blade speed is set and adjusted by acting on the touch sensitive control screen. Simply select the speed you require, it is set automatically via the frequency inverter.</p><p>4.NC CONTROL:&nbsp;</p><p>It&rsquo;s easy to program multiple lengths and quantities on the user friendly touch screen, if lengths above 400mm (16ins) are required, just enter the length you need, and the machine will calculate the number of feeds&nbsp;<br />required.</p><p>5.QUICK-ADJUSTING CARBIDE SAW-BAND GUIDES:&nbsp;</p><p>For the replacement of the saw blade or the repositioning of the guide arms. Two thumb screws are incorporated in the saw guides to allow these operations to be carried out quickly and efficiently.&nbsp;</p><p>6.IDLE WHEEL MOTION DETECTOR:&nbsp;</p><p>This device not only can protect the saw blade from damage if the blade overloads during cutting, but will also shut off the machine if the blade should break.</p><p>7.HYDRAULIC BAND TENSION CONTROL: &nbsp;</p><p>When a blade is fitted the correct tension is applied hydraulically and during operation of the saw the correct tension is automatically maintained. The tension is reduced when the saw is shut-off. This procedure greatly increases blade life.</p><p>8.QUICK-ACTION HYDRAULIC TWIN-VICE (SPLIT VICE) 3-JAW CLAMPING:&nbsp;</p><p>Materials are firmly clamped on both sides of the saw blade by twin vices. Operating a single switch provides manual or automatic clamping and unclamping materials. These unique twin vices allow automatic bar feed and cutting to within as little as 50mm of bar end and also reduces burrs on the cut component</p><p>9.UNIQUE TWO-WAY VICE JAW:&nbsp;</p><p>Both vice jaws on the rear carriage are open and closed simultaneously, unlike the traditional method which only opens one vice. This feature is designed to handle stock material that may not be completely straight.</p><p>10.AUTOMATIC CHIP CONVEYOR:&nbsp;</p><p>A power driven brush keeps the saw blade free of chips while a rotating screw propels the swarf up a chute and out of the machine</p><p>OPTIONS:</p><ul><li>Delivery to your works (unloading not included)&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; &nbsp;</li><li>Conveyors &amp; magazine feed systems&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; &nbsp;</li><li>Commissioning and operator instruction (see terms)&nbsp;&nbsp; &nbsp;</li><li>Vice pressure reduction&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; &nbsp;</li><li>Hydraulic top clamps&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; &nbsp;</li><li>Blades &amp; Service contracts</li></ul>",,Y,Y,Y,,Y,,NULL,,,,,,NULL,NULL,,Y,Y,,Y,NULL,N,0,06/12/2018 14:44,06/12/2018 14:44,N,N,N,N,N,N,N,N,Y
240,Waytrain,NULL,Bandsaws,,Prosaw UE330AR,Waytrain UE330AR,UE330AR,,NULL,NULL,NULL,NULL,,NULL,Heavy Duty Automatic Bandsaw,330,NULL,NULL,NULL,NULL,NULL,"<ul>
	<li>Roller feed automation with encoder for precision length set</li>
	<li>34mm wide blade&nbsp;combined with cast guide arms and carbide pack for fast&nbsp;accurate cutting</li>
	<li>Hydraulic vice</li>
	<li>Steplessly variable blade speed 20~80m/mm.</li>
	<li>Variable downfeed control.</li>
	<li>Shadow lamp to aid accurate pointing of material for trim cut and semi automatic operation</li>
</ul>
",,N,N,N,Y,N,Y,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N,N,N,N,Y,NULL,Y,47,02/11/2018 17:34,NULL,N,N,N,N,N,N,N,N,Y
244,Bomar,,Bandsaws,Semi-Automatic Horizontal Bandsaw,Bomar Individual 620.460DGH,Bomar Individual 620.460DGH,Individual 620.460DGH,Bomar Individual 620.460DGH, ,"Bomar Individual 620.460DGH, Bomar Individual 620.460DGH, Bomar Individual 620.460DGH, Bomar Individual 620.460DGH, 620.460DGH, 620.460DGH, 620.460DGH, 620.460DGH, 620.460DGH, 620.460DGH, 620.460DGH, 620.460DGH, 620.460DGH, 620.460DGH, 620 460 DGH, 620 460 DGH, 620 460 DGH, 620 460 DGH, 620.-460-DGH, 620.-460-DGH, 620.-460-DGH, 620.-460-DGH",  Double mitre semi-automatic twin column bandsaw designed for cutting section material,  Double mitre semi-automatic twin column bandsaw designed for cutting section material,,,"The Bomar Individual 620.460DGH is a double mitre semi-automatic twin column bandsaw with a bevel range of 60Â° on both sides. This large capacity machine features a continuous two-sided bevel cuts to 60Â°, integrated material rollers up to the saw machine's support tables and powered shavings brushes always synchronized to the saw band speed.",620,0,Continuous two-sided bevel cuts to 60Â°,Double mitre cutting,"<ul><li>2 way mitre &ndash; 60&deg; right, 60&deg; left&nbsp;</li><li>Support table swivels with bow, table isn&rsquo;t cut</li><li>Powerful 4kW drive motor</li><li>Digital readout of mitre angle</li><li>Long stroke hydraulic vice</li><li>Powered bow raise</li><li>Control box mounted on pedestal</li><li>Simple, robust push button controls&nbsp;</li><li>Variable blade speed 20 - 120rpm</li><li>41mm blade width</li><li>Bed Height &ndash; 780mm<br />&nbsp;</li></ul>",,,<p>&nbsp;</p><p>&nbsp;</p>,Y,,,,,Y,Y,NULL,,,,,,NULL,NULL,,Y,Y,,Y,NULL,N,16,02/01/2020 17:48,06/11/2018 17:04,N,N,N,N,N,N,N,N,Y
3043,Waytrain,,Bandsaws,Manual Horizontal Bandsaw,WaytrainWK275SH,Waytrain WK275SH,WK275SH,Waytrain WK275SH Manual Horizontal Bandsaws,  ,"Waytrain WK275SH, Waytrain WK275SH, Waytrain WK275SH, Waytrain WK275SH, Waytrain WK275SH, WK275SH, WK275SH, WK275SH, WK275SH, WK275SH, WK275SH, WK275SH, WK275SH, WK-275SH, WK-275SH, WK-275SH, WK-275SH, WK-275SH, WK-275-SH, WK-275-SH, WK-275-SH, WK-275-SH, WK 275SH, WK 275SH, WK 275SH, WK 275SH, WK 275 SH, WK 275 SH, WK 275 SH, WK 275 SH","   Dual mode, one-way mitre manual bandsaw. Either a pulldown machine or gravity feed, two machines in one!","   Dual mode, one-way mitre manual bandsaw. Either a pulldown machine or gravity feed, two machines in one!",HEADING,,"Dual mode, one-way mitre manual bandsaw.",244,0,Compact footprint,60Â° mitre,"<p>&bull;&nbsp;&nbsp; &nbsp;Dual mode, pull-down or gravity-controlled hydraulic descent<br />&bull;&nbsp;&nbsp; &nbsp;Smooth, variable control of bow down-feed<br />&bull;&nbsp;&nbsp; &nbsp;Two blade speeds enables the bandsaw to cut a wide range of materials<br />&bull;&nbsp;&nbsp; &nbsp;Material length stop<br />&bull;&nbsp;&nbsp; &nbsp;Bow rotates easily to 60&deg; in one direction for mitre-cutting<br />&bull;&nbsp;&nbsp; &nbsp;Quick action vice for higher production rates<br />&bull;&nbsp;&nbsp; &nbsp;Cutting fluid delivered by recirculating electric pump</p>",,,,Y,,,,,,,NULL,,,,,,NULL,NULL,,N,N,N,Y,NULL,Y,5,30/07/2019 12:54,06/12/2018 14:46,N,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
245,Bomar,,Bandsaws,Semi-Automatic Horizontal Bandsaw,Bomar Individual 520.360DGH,Bomar Individual 520.360DGH,Individual 520.360DGH,Bomar Individual 520.360DGH, ,"Bomar Individual 520.360DGH, Bomar Individual 520.360DGH, Bomar Individual 520.360DGH, Bomar Individual 520.360DGH, 520.360DGH, 520.360DGH, 520.360DGH, 520.360DGH, 520.360DGH, 520.360DGH, 520.360DGH, 520.360DGH, 520.360DGH, 520.360DGH, 520.360DGH, 520.360DGH, 520 360 DGH, 520 360 DGH, 520 360 DGH, 520 360 DGH, 520-360-DGH, 520-360-DGH",   Double mitre semi-automatic twin column bandsaw designed for cutting section material ,   Double mitre semi-automatic twin column bandsaw designed for cutting section material ,,,"The Bomar Individual 520.360DGH is a double mitre semi-automatic twin column bandsaw with a bevel range of 60Â° on both sides. This large capacity machine features a continuous two-sided bevel cuts to 60Â°, integrated material rollers up to the saw machine's support tables and powered shavings brushes always synchronized to the saw band speed.",520,0,Continuous two-sided bevel cuts to 60Â°,Double mitre cutting,"<ul><li>Continuous two-sided bevel cuts to 60&deg;</li><li>Material tension always under 90&deg; to the contact axis, even with bevel cuts</li><li>Integrated material rollers up to the saw machine&#39;s support tables</li><li>Large, precise V-guide block for the adjustable saw band guide arm</li><li>Powered shavings brushes always synchronized to the saw band speed</li><li>Large, easily visible bevel scale readable right from the pivoting console</li><li>Vice with full-lift cylinder and special adjustable guide on hardened, ground rails</li><li>Digital display of exact mitre angle</li><li>Twin column design, saw bow supported on twin linear slides</li><li>Hydraulic downfeed control with automatic cutting control</li><li>Variable blade speed</li></ul>",,"<p>Powered shavings brush always runs synchronized to the saw band speed.&nbsp;On both columns, the saw frame is mounted to high-precision, play-free linear guides. These guides guarantee maximally smooth operation and cutting precision.&nbsp;For bevel cuts, the support table swivels with the saw band. This ensures that the support table is never cut.&nbsp;The bevel clamp is right on the front of the pivoting console, thus allowing a simple, uncomplicated workflow.&nbsp;The control panel on Individual semi-automatic devices is laid out simply and clearly. The lighted display gives status and error messages in plain text.</p>","<p><strong>Play-free</strong><br />The vice is guided on hardened, ground rails. The special design allows the slide rails to be readjusted at any time and the vice to be held play-free.</p><p><strong>Precision</strong><br />Large guide shoes made of vibration-damping cast material in combination with carbide slideways and low-wear guide rollers make for precise cuts.</p><p><strong>Saw band tensioner</strong><br />Standard equipment includes a hydraulic band tension display, an electronic monitor for saw blade tension and saw band breakage, and more.</p><p><strong>Full-lift cylinders</strong><br />Generously sized full-lift cylinders allow vice operation right from the control panel.</p><p><strong>AFDR</strong><br />Cutting feed and cutting pressure are set individually at the control panel. The selected cutting pressure is displayed on a manometer.</p><p><strong>ADFR &ndash; The highest precision. Faster cut.</strong></p><p><strong>Less wear.</strong></p><p>The ADFR system regulates the interplay of the cutting pressure and the cutting feed automatically in real time. A sensor gives the current load on the saw band and regulates the cutting feed according to the shape of the material. For larger cross cuts to the material, the cutting channel lengthens and the saw band&#39;s load increases. If the cutting feed in these ranges is not automatically adjusted, the saw band&#39;s life drastically decreases or the cutting time significantly drops due to a lower feed.</p>",Y,,,,,Y,Y,NULL,,,,,,NULL,NULL,,,Y,,Y,NULL,N,15,02/01/2020 17:48,06/11/2018 17:24,N,N,N,N,N,N,N,N,Y
246,Bomar,,Bandsaws,Semi-Automatic Horizontal Bandsaw,Bomar Extend 1120.1120,Bomar Extend 1120.1120,Extend 1120.1120,Bomar Extend 1120.1120, ,"Bomar Extend 1120.1120, Bomar Extend 1120.1120, Bomar Extend 1120.1120, Bomar Extend 1120.1120, 1120.1120, 1120.1120, 1120.1120, 1120.1120, 1120.1120, 1120.1120, 1120.1120, 1120.1120, 1120.1120, 1120.1120, 1120.1120, 1120.1120, 1120.1120, 1120.1120, 1120 1120, 1120 1120, 1120 1120, 1120 1120, 1120 1120, 1120.-1120, 1120.-1120, 1120.-1120",  Semi-automatic twin column bandsaw with large capacity for heavy wall tube and sections,  Semi-automatic twin column bandsaw with large capacity for heavy wall tube and sections,,,"The heavy duty Bomar Extend 1120.1120 is a semi-automatic twin column bandsaw. On both columns, the saw frame is mounted to high-precision, play-free linear guides. These guides guarantee maximally smooth operation and cutting precision. Highly precise carbide saw band guides, with acute sensors for automatic adjustment of cutting pressure on both guide arms, guarantee precise saw cuts and the longest possible blade life.",1120,0,Play-free linear guides,Automatic regulation of saw bow descent,"<ul><li>Twin column design; heavy duty construction, bow running on linear bearings&nbsp;</li><li>Downfeed;&nbsp;automatic regulation of saw bow descent&nbsp;responding to variable material mass&nbsp;</li><li>Controls; machine functions housed in seperate moveable pedestal, fault diagnosis, machine status reports displayed on large LCD.&nbsp;</li><li>Laser illumination of actual saw cut line.</li></ul>",<ul><li>Clamping devices</li><li>Cutting sizes</li><li>Shifting devices</li><li>Saw band height</li><li>Drive power</li><li>Feed systems</li></ul>,"<p>The basic principle of the Extend series of large machines is increased production through customization of the machines to the needs of the customer.&nbsp;<br />Thanks to a modular design with numerous configuration possibilities, coupled with heavy, reliable design, there is an Extend machine for every need.</p><p>As standard modules, feed lengths of 1500 mm and 3000 mm are available. The feed is mounted on linear guides that are adjusted without play. It moves electrically over a gear rack and a pre-stressed sprocket and is positioned with a linear measuring system over the entire length of the feed.&nbsp;</p><p>Inconspicuous but innovative details round out the Extend series&#39; standard equipment. These include a custom-adjustable material removal slide and a hydraulic band tension display.</p><p>The simple, clear interface on the freely positionable control panel is equipped with a lighted, multi-line display and gives the operator status reports in plain text.</p><p>Highly precise carbide saw band guides, with acute sensors for automatic adjustment of cutting pressure on both guide arms, guarantee precise saw cuts and the longest possible blade life.</p>","<p><strong>Synchronization</strong><br />Powered shavings brush always runs synchronized to the saw band speed.</p><p><strong>Precise and stable</strong><br />On both columns, the saw frame is mounted to high-precision, play-free linear guides. These guides guarantee maximally smooth operation and cutting precision.</p><p><strong>Play-free</strong><br />The vice is guided on hardened, ground rails. The special design allows the slide rails to be readjusted at any time and the vice to be held play-free.</p><p><strong>Precision</strong><br />Large guide shoes made of vibration-damping cast material in combination with carbide slideways and low-wear guide rollers make for precise cuts.</p><p><strong>Full-lift cylinders</strong><br />Generously sized full-lift cylinders allow vice operation right from the control panel.</p><p><strong>Saw band tensioner</strong><br />Standard equipment includes a hydraulic band tension display, an electronic monitor for saw blade tension and saw band breakage, and more.</p><p><strong>AFDR</strong><br />Cutting feed and cutting pressure are set individually at the control panel. The selected cutting pressure is displayed on a manometer.</p><p><strong>ADFR &ndash; The highest precision. Faster cut.<br />Less wear.</strong></p><p>The ADFR system regulates the interplay of the cutting pressure and the cutting feed automatically in real time. A sensor gives the current load on the saw band and regulates the cutting feed according to the shape of the material. For larger cross cuts to the material, the cutting channel lengthens and the saw band&#39;s load increases. If the cutting feed in these ranges is not automatically adjusted, the saw band&#39;s life drastically decreases or the cutting time significantly drops due to a lower feed.</p>",Y,,,Y,,Y,Y,NULL,,,,,,NULL,NULL,,,Y,,Y,NULL,N,35,02/01/2020 17:48,06/11/2018 17:27,N,N,N,N,N,N,N,N,Y
248,Mega,,Bandsaws,Automatic Horizontal Bandsaw,Mega H330A ,Mega H330A,H330A,Mega H330A Automatic Horizontal Bandsaws,  ,"Mega H330A, Mega H330A, Mega H330A, Mega H330A, Mega H330A, Mega H330A, Mega H330A, H330A, H330A, H330A, H330A, H330A, H330A, H330A, H330A, H330A, H330A, H330A, H330A, H-330A, H-330A, H-330A, H-330A, H-330A, H-330A, H-330A, H-330A, H 330A, H 330A, H 330A, H 330A, H 330A, H 330A, H 330A","   Heavy duty, automatic twin column bandsaw, designed for all types of material including solids and heavy wall sections","   Heavy duty, automatic twin column bandsaw, designed for all types of material including solids and heavy wall sections",,,"Heavy duty, automatic twin column bandsaw, designed for all types of material including solids and heavy wall sections",350,0,,,,,"<ul><li>&nbsp;Heavy Duty construction for fast, accurate cutting</li><li>&nbsp;Twin hydraulic vices to clamp both sides of the material</li><li>&nbsp;Hydraulic bundle clamps</li><li>&nbsp;Cutting pressure control</li><li>&nbsp;Steplessly variable blade speed using an inverter.</li></ul>",,,Y,Y,Y,,Y,,NULL,,,,,,NULL,NULL,,,,,,NULL,N,24,30/07/2019 13:31,06/12/2018 11:22,N,N,N,N,N,N,N,N,Y
267,Mega,,Bandsaws,Automatic Horizontal Bandsaw,Mega H700A,Mega H700A,H700A,Mega H700A Automatic Horizontal Bandsaws,  ,"Mega H700A, Mega H700A, Mega H700A, Mega H700A, Mega H700A, Mega H700A, H700A, H700A, H700A, H700A, H700A, H700A, H700A, H700A, H700A, H700A, H700A, H700A, H700A, H-700A, H-700A, H-700A, H-700A, H-700A, H-700A, H-700A, H-700A, H-700A, H 700A, H 700A, H 700A, H 700A, H 700A, H 700A, H 700A","   Heavy duty, automatic twin column bandsaw, designed for cutting all types of material including solids and heavy wall section","   Heavy duty, automatic twin column bandsaw, designed for cutting all types of material including solids and heavy wall section",,,"Heavy duty, automatic twin column bandsaw, designed for cutting all types of material including solids and heavy wall section",800,0,,,,,<ul><li>Heavy duty construction for fast accurate cutting</li><li>Hydraulic vices clamp both sided of the material</li><li>Hydraulic bundle clamps</li><li>Cutting pressure control</li><li>Steplessly variable blade speed using an inverter</li></ul>,,,Y,Y,Y,,Y,,NULL,,,,,,NULL,NULL,,,,,,NULL,N,34,30/07/2019 13:04,06/12/2018 11:25,N,N,N,N,N,N,N,N,Y
268,Mega,,Bandsaws,Semi-Automatic Horizontal Bandsaw,Mega H1613,Mega H1613,H1613,Mega H1613 Semi-Automatic Horizontal Bandsaws, ,"Mega H1613, Mega H1613, Mega H1613, Mega H1613, Mega H1613, Mega H1613, H1613, H1613, H1613, H1613, H1613, H1613, H1613, H1613, H1613, H1613, H1613, H1613, H1613, H1613, H1613, H1613, H1613, H1613, H-1613, H-1613, H-1613, H-1613, H-1613, H-1613, H-1613, H-1613, H 1613, H 1613, H 1613, H 1613, H 1613","  Large capacity, semi-automatic, twin column bandsaw designed for cutting all types of ingots and billets","  Large capacity, semi-automatic, twin column bandsaw designed for cutting all types of ingots and billets",,,"Large capacity, semi-automatic, twin column bandsaw designed for cutting all types of ingots and billets",1600,0,,,,,<ul><li>Heavy duty twin column construction designed for fast accurate cutting</li><li>Hydraulic lift roller in bed for easy material movement</li><li>Hydraulic clamping on both sides of the cut</li></ul>,,,Y,Y,Y,,Y,,NULL,,,,,,NULL,NULL,,,Y,,Y,NULL,N,52,02/01/2020 17:48,06/12/2018 11:27,N,N,N,N,N,N,N,N,Y
269,Mega,,Bandsaws,Semi-Automatic Horizontal Bandsaw,Mega H400,Mega H400,H400,Mega H400 Semi-Automatic Horizontal Bandsaws,  ,"Mega H400, Mega H400, Mega H400, Mega H400, Mega H400, Mega H400, Mega H400, Mega H400, H400, H400, H400, H400, H400, H400, H400, H400, H400, H400, H400, H400, H400, H400, H-400, H-400, H-400, H-400, H-400, H-400, H-400, H-400, H-400, H-400, H-400, H 400, H 400, H 400, H 400, H 400, H 400, H 400","  Heavy Duty, Semi-Automatic, Twin Column Bandsaw, Designed for All Types of Material Including Solids and Heavy Wall Sections","  Heavy Duty, Semi-Automatic, Twin Column Bandsaw, Designed for All Types of Material Including Solids and Heavy Wall Sections",,,"Heavy duty, semi-automatic, twin column bandsaw designed for all types of material including solids and heavy wall sections.",400,0,,,,<ul><li>Continuously variable blade speed 20 to 80 m/min</li></ul>,<ul><li>Heavy duty twin column construction designed for fast accurate cutting</li><li>Hydraulic lift roller in bed for easy material movement</li><li>Hydraulic clamping on both sides of the cut</li></ul>,,,Y,Y,Y,,Y,,NULL,,,,,,NULL,NULL,,,Y,,Y,NULL,N,45,02/01/2020 17:48,06/12/2018 11:29,N,N,N,N,N,N,N,N,Y
270,Ileri Teknik,,Circular Saws,Automatic Circular Saws,Prosaw DT315 CNC,Ileri Teknik DT315 SM CNC,DT315 SM CNC,Ileri Teknik DT315 SM CNC Circular Saw, ,"Ileri Teknik DT315 SM CNC, Ileri Teknik DT315 SM CNC, Ileri Teknik DT315 SM CNC, DT315 SM CNC, DT315 SM CNC, DT315 SM CNC, DT315 SM CNC, DT315 SM CNC, DT315 SM CNC, DT315 SM CNC, DT 315 SM CNC, DT 315 SM CNC, DT 315 SM CNC, DT 315 SM CNC, DT 315 SM CNC, DT-315-SM CNC, DT-315-SM CNC, DT-315-SM CNC",   The Ileri Teknik DT315 SM CNC servo-feed automatic circular saw has mitre cutting capabilities up to 45Â° right and 45Â° left. It is designed for operation in continuous working conditions.,   The Ileri Teknik DT315 SM CNC servo-feed automatic circular saw has mitre cutting capabilities up to 45Â° right and 45Â° left. It is designed for operation in continuous working conditions.,,,The Ileri Teknik DT315 SM CNC automatic circular saw has mitre cutting capabilities up to 45Â° right and 45Â° left and is designed for operation in continuous working conditions.,110,0,Two-way mitre cutting,Cutting speed regulator,<p>&bull;&nbsp;&nbsp; &nbsp;Fully automatic&nbsp;&plusmn; 45&deg; mitre-cutting machine<br />&bull;&nbsp;&nbsp; &nbsp;Servo material feeding system<br />&bull;&nbsp;&nbsp; &nbsp;Servo mitre-angle turning system<br />&bull;&nbsp;&nbsp; &nbsp;Hydro-pneumatic cutting system with pivoting head<br />&bull;&nbsp;&nbsp; &nbsp;Micro-spray coolant system<br />&bull;&nbsp;&nbsp; &nbsp;PLC controlled touch screen panel<br />&bull;&nbsp;&nbsp; &nbsp;900 mm feeding length<br />&bull;&nbsp;&nbsp; &nbsp;Multiple feeding above 900 mm<br />&bull;&nbsp;&nbsp; &nbsp;4 different cutting length adjustments in one material<br />&bull;&nbsp;&nbsp; &nbsp;High performance gear box designed for operation in continuous working conditions<br />&bull;&nbsp;&nbsp; &nbsp;Light warning system activated when reaching the end of material or reaching the required cutting quantity<br />&bull;&nbsp;&nbsp; &nbsp;Anti-burr clamping system</p>,,,,Y,,,,,,,NULL,,,,,,NULL,NULL,,,Y,,Y,NULL,N,3,05/12/2018 11:07,05/12/2018 11:07,N,N,N,N,N,N,N,Y,N
